fold;sentence;präzision;komplexität;transparenz;grammatikalität;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio;overall
1;Seit Kim Jong-un vor sieben Jahren an die Macht kam, ist die Zahl der nordkoreanischen Überläufer nach Südkorea gesunken, sagte ein südkoreanischer Abgeordneter.;1.4705882352941178;2.0588235294117645;1.6470588235294117;0.7647058823529411;12.0;33.33333333333333;1.8333333333333333;66.66666666666666;25.0;2052.75;8.112233333333332;8.818233333333334;10.752666666666666;11.090533333333337;23.32670815047168;14.80833333333333;46.46666666666667;5.625;0.9565217391304348;4.587317109255645;3.243723035407737;148.12000000000012;0.9858230443082924;0.9875056233985432;0.0045214421444903;37.80718336483933;0.0039525691699604;0.9583333333333334;23.0;0.3571428571428571;0.0;0.0714285714285714;0.1428571428571428;0.0;0.3214285714285714;0.1428571428571428;0.1428571428571428;0.0357142857142857;0.0;0.1428571428571428;0.5357142857142857;0.3214285714285714;0.0357142857142857;0.0;0.1428571428571428;0.0;0.0;0.0;0.0;0.0;0.0;0.1071428571428571;0.0714285714285714;0.0357142857142857;0.1071428571428571;0.0714285714285714;0.0;0.0714285714285714;0.0;0.0;0.9858230443082924;3.0;0.6;0.1333333333333333;0.1333333333333333;0.0;0.2666666666666666;0.25;0.0;0.3333333333333333;0.2666666666666666;9.0;4.0;0.0;0.0;0.25;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;0.75;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.0;0.0;0.3333333333333333;4.0;0.4444444444444444;0.0;0.0;160.0;160.0;0.1282252513783348;-8.935089761660212;15.5;0.0;5.333333333333333;7.4;4.25;3.25;0.0;3.0;6.0;0.0;0.0;4.75;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.75;0.0;0.0;0.8888888888888888;0.3333333333333333;
3;Sicher ist, dass der Konflikt der Mitte des 17. Jahrhunderts die nachfolgende Entwicklung unserer Nation geprägt hat, und Cromwell ist eine individuelle erkennbare Figur, die eine Seite dieser Kluft repräsentiert.;3.411764705882353;4.176470588235294;3.823529411764706;2.823529411764706;10.0;43.333333333333336;1.7666666666666666;53.333333333333336;23.33333333333333;1696.65;9.188333333333333;9.955;12.022999999999998;13.452666666666666;19.061188166129803;16.323999999999995;35.111111111111114;5.966666666666667;0.8620689655172413;4.642383454426297;3.282660821493064;58.86999999999998;0.9559230870669092;0.962871714998145;0.0130897061495389;95.12485136741974;0.0098522167487684;0.8666666666666667;26.0;0.4;0.0;0.1142857142857142;0.1428571428571428;0.0;0.2571428571428571;0.0285714285714285;0.0;0.0857142857142857;0.0285714285714285;0.2285714285714285;0.5142857142857142;0.4;0.0285714285714285;0.0;0.1428571428571428;0.0285714285714285;0.0;0.0;0.0;0.0;0.0285714285714285;0.2;0.0285714285714285;0.0571428571428571;0.1142857142857142;0.0285714285714285;0.0;0.0;0.0285714285714285;0.0;0.9690225224134634;3.0;0.5;0.2222222222222222;0.2222222222222222;0.0;0.2222222222222222;0.4;0.2;0.4444444444444444;0.2777777777777778;4.5;2.5;0.0;0.0;0.2;0.0;1.0;0.0;0.0;1.0;0.0;0.8;0.2222222222222222;0.0;0.3333333333333333;0.4444444444444444;6.0;0.5;1.5;2.5;0.5555555555555556;0.0;9.0;105.5;105.5;0.2352623128005763;-4.907347908403015;10.0;0.0;10.0;7.125;8.0;0.0;3.5;4.125;2.0;0.0;3.0;5.8;1.0;0.0;1.0;1.0;0.8;1.0;1.0;0.0;0.6666666666666666;1.0;0.75;0.0;1.0;0.7142857142857143;1.5;
2;Sie müssen sofort und ohne Bedingungen zurücktreten, erklärte die Versammlung.;5.67;5.22;5.11;5.56;5.0;60.0;2.1;40.0;30.0;777.15;12.240000000000002;13.175;16.219499999999996;18.838;25.254471183327077;17.676;122.0;6.7;1.0;3.162277660168379;2.23606797749979;10.0;1.0;1.0;0.0;0.0;0.0;1.0;10.0;0.4166666666666667;0.0;0.0;0.25;0.0833333333333333;0.1666666666666666;0.0;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.5;0.4166666666666667;0.0;0.0;0.1666666666666666;0.0833333333333333;0.0;0.0;0.0833333333333333;0.0;0.0;0.0833333333333333;0.0833333333333333;0.0;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0;0.0;1.0;6.0;0.3333333333333333;0.1666666666666666;0.0;0.1666666666666666;0.5;0.0;0.0;0.3333333333333333;0.5;2.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.5;0.0;0.0;0.5;0.0;1.0;0.5;3.0;1.5;3.0;2.0;77.0;77.0;0.0;0.0;0.0;6.0;10.0;11.0;0.0;4.0;3.0;3.0;0.0;0.0;3.0;8.666666666666666;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.5;5.78
4;"Sie sagten: Gehen Sie nicht mit diesem Hut nach draußen.""";0.9285714285714286;1.1428571428571428;1.0;1.5357142857142858;5.0;30.0;1.4;60.0;0.0;818.1;1.8900000000000008;2.3830000000000005;1.7944999999999998;2.13;3.1291;4.739999999999998;2.0;4.5;0.9;2.846049894151541;2.01246117974981;28.000000000000007;0.9542425094393248;0.9438421882287964;0.0198722256562413;199.9999999999999;0.0222222222222222;0.9;9.0;0.3076923076923077;0.0;0.0;0.1538461538461538;0.0769230769230769;0.0769230769230769;0.0;0.1538461538461538;0.0;0.0;0.0769230769230769;0.3076923076923077;0.4615384615384615;0.0;0.0769230769230769;0.2307692307692307;0.1538461538461538;0.0;0.0769230769230769;0.0769230769230769;0.0;0.0;0.0769230769230769;0.0;0.0;0.0;0.1538461538461538;0.0;0.0769230769230769;0.0769230769230769;0.0;0.9542425094393248;0.0;0.25;0.25;0.0;0.25;0.5;0.0;0.0;0.25;0.5;1.0;2.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;2.0;0.0;2.0;2.0;2.0;0.5;28.0;28.0;0.3000056710245393;-0.9550529100529096;0.0;7.0;5.5;3.0;0.0;3.5;0.0;6.0;0.0;5.0;3.0;5.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.8333333333333334;0.0;
2;Sie sind von Bau- und Entwicklungsarbeiten bedroht, die sich auf Quartiere und den Verlust von Lebensraum auswirken.;1.0;1.0666666666666669;0.8;0.3333333333333333;8.5;35.294117647058826;1.7058823529411764;64.70588235294117;17.647058823529413;1430.2058823529412;6.422670588235295;7.086935294117646;8.296014705882355;8.748776470588236;20.09848506286438;14.268235294117652;44.92249134948098;5.705882352941177;0.8823529411764706;3.6380343755449935;2.5724787771376323;40.46;0.955822902212223;0.9566140466583014;0.0155925771987682;138.40830449826993;0.0147058823529411;0.8823529411764706;15.0;0.35;0.0;0.05;0.1;0.0;0.25;0.0;0.15;0.05;0.1;0.05;0.4;0.5;0.0;0.0;0.15;0.15;0.0;0.0;0.1;0.0;0.05;0.1;0.1;0.0;0.05;0.05;0.0;0.0;0.05;0.0;0.955822902212223;4.0;0.625;0.125;0.125;0.0;0.25;0.5;0.0;0.625;0.25;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.4;0.4;0.0;0.0;0.0;3.0;1.0;2.0;0.4;0.0;1.6666666666666667;115.0;115.0;0.2909784779400056;-2.5082383045045367;7.0;0.0;9.0;9.8;0.0;3.0;3.0;3.0;0.0;0.0;3.333333333333333;6.5;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.6666666666666666;1.0;0.5;1.0;0.0;1.0;0.8;1.0;
5;Sie verwenden eine ausgeklügelte Echoortungstechnik, um Fehler und Hindernisse auf ihrer Flugbahn zu lokalisieren.;1.0;2.1666666666666665;1.3888888888888888;0.5555555555555556;7.0;50.0;2.2857142857142856;42.85714285714285;35.714285714285715;1126.2857142857142;12.289685714285714;13.192114285714286;16.626357142857145;18.41205714285714;27.26985910156928;21.55142857142857;104.8408163265306;7.071428571428571;1.0;3.741657386773941;2.6457513110645903;14.0;1.0;1.0;0.0;0.0;0.0;1.0;14.0;0.4375;0.0;0.0625;0.125;0.0;0.25;0.0;0.125;0.0;0.0625;0.125;0.4375;0.4375;0.0;0.0625;0.125;0.0625;0.0;0.0;0.0625;0.0;0.0;0.125;0.125;0.0625;0.0;0.0625;0.0625;0.0;0.0625;0.0;1.0;0.0;0.5714285714285714;0.1428571428571428;0.1428571428571428;0.0;0.2857142857142857;0.0;0.0;0.5714285714285714;0.2857142857142857;4.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.75;0.25;0.0;0.0;0.0;1.0;0.0;2.0;0.5;0.0;4.0;113.0;113.0;0.0;0.0;13.0;0.0;10.5;10.75;0.0;2.5;3.0;4.5;0.0;2.0;3.0;10.5;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;
4;Später bestätigte die Agentur , dass 70 Prozent der festgenommenen Personen keine Vorverurteilung im Strafrechtsregister vorgenommen haben .;1.5333333333333334;1.9333333333333331;1.7333333333333334;1.1333333333333333;8.0;56.25;2.5;37.5;43.75;1293.75;14.997600000000002;16.00585;20.405875;22.7423;29.848024122239654;24.9675;112.575;7.5625;1.0;3.872983346207417;2.7386127875258306;15.0;1.0;1.0;0.0;0.0;0.0;1.0;16.0;0.4736842105263157;0.0;0.1052631578947368;0.1578947368421052;0.0;0.2631578947368421;0.0;0.0526315789473684;0.0526315789473684;0.0;0.2105263157894736;0.5263157894736842;0.3684210526315789;0.0526315789473684;0.0;0.1052631578947368;0.0;0.0;0.0;0.0;0.0;0.0;0.1578947368421052;0.1052631578947368;0.0;0.1578947368421052;0.0526315789473684;0.0;0.0526315789473684;0.0;0.0;1.0;5.0;0.5;0.2;0.2;0.0;0.3;0.0;0.3333333333333333;0.5;0.3;5.0;3.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.2;0.2;0.2;0.4;0.0;0.0;0.5;3.0;0.6;0.0;0.0;139.0;139.0;0.0;0.0;10.0;0.0;10.5;11.2;0.0;2.0;4.0;3.5;2.0;0.0;0.0;8.666666666666666;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.5;
6;"Squad und die Jungs sind wirklich damit glücklich; der Trainingswert.";2.67;3.0;3.33;1.67;5.0;30.0;1.5;60.0;10.0;812.25;3.825000000000001;4.390000000000001;4.760499999999999;4.874000000000001;15.903189008614271;12.383999999999997;42.0;5.8;1.0;3.162277660168379;2.23606797749979;10.0;1.0;1.0;0.0;0.0;0.0;1.0;10.0;0.4166666666666667;0.0;0.0833333333333333;0.0833333333333333;0.1666666666666666;0.25;0.0833333333333333;0.0;0.0833333333333333;0.0833333333333333;0.1666666666666666;0.5833333333333334;0.3333333333333333;0.0;0.0;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0833333333333333;0.0833333333333333;0.0;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.4285714285714285;0.4285714285714285;0.1428571428571428;0.2857142857142857;0.1428571428571428;1.0;0.0;0.2857142857142857;0.1428571428571428;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.5;0.0;68.0;68.0;0.0;0.0;9.0;6.5;0.0;9.0;5.0;0.0;3.0;3.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.83
2;Stattdessen bemerkte er, dass die USA weiterhin Sanktionen verhängen, um den Druck aufrechtzuerhalten.;5.11;5.22;5.56;5.56;6.5;46.15384615384615;2.076923076923077;46.15384615384615;38.46153846153847;1048.5;12.131030769230772;13.023838461538462;16.604019230769232;17.888707692307694;28.181149662805883;18.99692307692308;120.9431952662722;6.6923076923076925;1.0;3.6055512754639896;2.5495097567963927;13.0;1.0;1.0;0.0;0.0;0.0;1.0;13.0;0.4375;0.0;0.0;0.1875;0.125;0.1875;0.0625;0.0625;0.0;0.0;0.125;0.5;0.3125;0.0;0.0;0.1875;0.0625;0.0;0.0;0.0625;0.0;0.0;0.0625;0.0625;0.0;0.125;0.125;0.0625;0.0625;0.0625;0.0;1.0;0.0;0.375;0.25;0.0;0.25;0.375;0.0;0.0;0.25;0.375;3.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;3.0;1.0;1.5;3.0;101.0;101.0;0.0;0.0;0.0;10.0;11.666666666666666;7.5;3.0;2.0;4.0;3.0;0.0;0.0;2.0;11.666666666666666;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;5.56
5;Stumpfes Gespräch und dann sind wir uns liebgeworden;3.22;4.22;3.33;3.11;8.0;37.5;1.625;62.5;12.5;1344.9375;5.701350000000001;6.3446;7.113999999999999;7.884799999999999;23.32670815047168;13.574999999999996;65.7;5.625;1.0;2.82842712474619;2.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;0.5;0.0;0.125;0.25;0.125;0.125;0.0;0.0;0.125;0.125;0.0;0.625;0.5;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.2;0.4;0.2;0.2;0.4;0.5;0.0;0.2;0.4;1.0;2.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;2.0;0.5;52.0;52.0;0.0;0.0;8.0;4.0;12.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;8.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;3.11
4;Teilweise Regenmengen von über 0,5 Zentimetern sind möglich, was zu minimalen Dechenträgerungen und anspruchsvollen Straßen führen könnte.;2.0;1.83;1.33;1.83;9.0;55.55555555555556;2.2222222222222223;44.44444444444444;27.77777777777778;1490.0;11.757022222222222;12.64668888888889;15.436166666666669;17.918177777777775;24.41924834769046;19.78444444444444;65.3283950617284;6.611111111111111;1.0;4.0;2.82842712474619;16.0;1.0;1.0;0.0;0.0;0.0;1.0;18.0;0.5263157894736842;0.0;0.1578947368421052;0.1578947368421052;0.1052631578947368;0.2105263157894736;0.0;0.1052631578947368;0.1052631578947368;0.0526315789473684;0.0;0.631578947368421;0.3157894736842105;0.0526315789473684;0.0;0.1052631578947368;0.0526315789473684;0.0;0.0;0.0;0.0526315789473684;0.0;0.0;0.2105263157894736;0.0;0.0;0.0;0.0526315789473684;0.0;0.0;0.0;1.0;5.0;0.3333333333333333;0.4166666666666667;0.25;0.1666666666666666;0.25;0.3333333333333333;0.0;0.3333333333333333;0.25;4.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;1.0;0.5;0.6666666666666666;0.0;0.75;0.0;0.25;0.0;1.0;2.0;3.0;0.75;1.5;4.0;137.0;137.0;0.0;0.0;10.333333333333334;6.5;6.0;11.5;0.0;2.5;3.0;0.0;3.0;0.0;3.0;5.333333333333333;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;2.0
6;Trump versammelt sich in Westvirginien;3.14;4.43;3.86;2.0;5.0;40.0;2.0;60.0;40.0;783.0;10.927;11.783999999999995;15.1975;15.405999999999995;39.25967984588678;18.264;322.0;6.8;1.0;2.23606797749979;1.5811388300841895;5.0;1.0;1.0;0.0;0.0;0.0;1.0;5.0;0.2;0.0;0.0;0.2;0.0;0.4;0.4;0.2;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;1.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;2.0;38.0;38.0;0.0;0.0;0.0;0.0;10.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;4.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.43
0;Trumps Pressesprecherin, Sarah Sanders, trat am Sonntag in der Fox News auf.;5.5;5.17;5.17;4.33;6.0;33.33333333333333;1.5833333333333333;66.66666666666666;8.333333333333332;987.375;3.884033333333333;4.464033333333333;4.666333333333334;4.9236;14.7901945026614;9.646666666666668;30.177777777777774;5.166666666666667;1.0;3.464101615137755;2.4494897427831783;12.0;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.125;0.0;0.0;0.0625;0.0;0.4375;0.375;0.1875;0.0;0.0;0.125;0.5;0.3125;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.125;0.0625;0.0;0.0625;0.0;0.0;1.0;0.0;0.875;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.125;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.4285714285714285;0.1428571428571428;0.4285714285714285;0.0;0.0;0.0;1.0;0.1428571428571428;0.0;0.0;75.0;75.0;0.0;0.0;0.0;0.0;4.0;16.0;5.333333333333333;2.333333333333333;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.33
4;Um 6 Uhr morgens, gerade als Gegard Mousasi und Rory MacDonald sich darauf vorbereiteten, einander gegenüberzutreten, waren die Zuschauer im Vereinigten Königreich fassungslos, als die Berichterstattung auf Peppa Pig umgestellt wurde.;1.435897435897436;3.1794871794871797;2.7948717948717947;1.5128205128205128;15.5;48.38709677419355;2.161290322580645;45.16129032258064;32.25806451612903;2663.564516129032;12.757567741935484;13.63158387096774;16.86742741935484;19.168735483870968;26.07204114509072;20.036129032258064;47.82330905306972;6.419354838709677;0.9333333333333332;5.11207720338155;3.614784456460256;126.00000000000004;0.979715122721506;0.9832587373492746;0.0059640400136321;44.44444444444445;0.0045977011494252;0.935483870967742;29.0;0.2972972972972973;0.0;0.027027027027027;0.1351351351351351;0.1081081081081081;0.2972972972972973;0.2162162162162162;0.081081081081081;0.054054054054054;0.027027027027027;0.081081081081081;0.5675675675675675;0.3243243243243243;0.027027027027027;0.0;0.1351351351351351;0.027027027027027;0.0;0.0;0.027027027027027;0.0;0.0;0.054054054054054;0.027027027027027;0.0;0.081081081081081;0.027027027027027;0.027027027027027;0.027027027027027;0.0;0.0;0.980579026499701;5.0;0.5238095238095238;0.238095238095238;0.0476190476190476;0.1904761904761904;0.238095238095238;0.2;0.0;0.1428571428571428;0.238095238095238;11.0;5.0;0.0;0.2;0.2;0.0;0.0;1.0;0.0;1.0;0.0;0.6;0.1818181818181818;0.2727272727272727;0.0;0.5454545454545454;0.0;1.0;0.6666666666666666;5.0;0.4545454545454545;1.25;11.0;233.0;233.0;0.1750310345260751;-6.9253526640038165;11.0;6.75;13.333333333333334;9.666666666666666;6.875;2.333333333333333;3.0;3.0;1.0;0.0;4.0;10.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.6666666666666666;0.0;1.0;0.8333333333333334;0.6666666666666666;
4;Um das in Perspektive zu setzen, das ist eine Zuschauergröße ähnlich der für ein Playoff-Fußballspiel oder die Academy Awards.;3.33;3.67;3.56;3.67;10.0;40.0;1.65;55.00000000000001;20.0;1703.475;8.0565;8.774;10.4455;11.64;21.19438992294339;12.109999999999996;44.0;5.25;0.9473684210526316;4.129483209670111;2.919985580353726;101.07999999999991;0.981637513409912;0.982838359412367;0.0062363277758556;55.40166204986152;0.0058479532163742;0.95;19.0;0.2608695652173913;0.0;0.0434782608695652;0.0869565217391304;0.0;0.2608695652173913;0.0869565217391304;0.1304347826086956;0.0434782608695652;0.0434782608695652;0.1304347826086956;0.391304347826087;0.5217391304347826;0.0;0.0434782608695652;0.1304347826086956;0.1304347826086956;0.0;0.0;0.0;0.0;0.1304347826086956;0.1739130434782608;0.0;0.0869565217391304;0.0434782608695652;0.0;0.0434782608695652;0.0;0.0;0.0;0.981637513409912;3.0;0.6666666666666666;0.1111111111111111;0.1111111111111111;0.0;0.2222222222222222;0.5;0.0;0.4444444444444444;0.2222222222222222;6.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.8333333333333334;0.0;0.0;0.1666666666666666;0.0;3.0;1.0;2.0;0.3333333333333333;0.0;2.0;125.0;125.0;0.150596774268633;-6.552334100925686;7.0;0.0;6.0;11.0;6.5;2.333333333333333;4.0;3.333333333333333;0.0;2.0;3.0;4.5;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.9166666666666666;1.0;3.22
2;Unabhängige Schulen zielen darauf ab, ihre Schüler für weitere und höhere Bildung, ihre gewählte Laufbahn und ihren Platz als globale Bürger zu prüfen.;3.4;3.4;3.2;4.0;11.5;56.52173913043478;1.6956521739130437;39.130434782608695;4.3478260869565215;1970.804347826087;7.940408695652174;8.670691304347827;9.353576086956522;12.793965217391303;11.5520848577;13.838260869565218;12.161436672967865;5.478260869565218;0.9130434782608696;4.37880269519857;3.09628107925284;74.05999999999996;0.9709864627580668;0.9742360060751416;0.0092532580970925;75.61436672967866;0.0079051383399209;0.9130434782608696;21.0;0.5384615384615384;0.0;0.1923076923076923;0.0769230769230769;0.0384615384615384;0.2307692307692307;0.0;0.1153846153846153;0.0;0.0769230769230769;0.1153846153846153;0.5384615384615384;0.3461538461538461;0.0;0.0384615384615384;0.1153846153846153;0.0;0.0;0.0;0.0;0.0;0.0;0.1153846153846153;0.1153846153846153;0.0;0.0;0.0384615384615384;0.0384615384615384;0.0;0.0384615384615384;0.0;0.9709864627580668;0.0;0.4285714285714285;0.4285714285714285;0.3571428571428571;0.0714285714285714;0.1428571428571428;0.0;0.0;0.4285714285714285;0.1428571428571428;6.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.8333333333333334;0.0;0.0;0.1666666666666666;0.0;0.0;0.0;2.0;0.3333333333333333;2.0;0.0;150.0;150.0;0.2124938626522208;-4.840516435881986;7.8;6.0;6.0;6.666666666666667;0.0;2.6666666666666665;3.0;4.333333333333333;0.0;2.0;0.0;6.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.5;0.6666666666666666;1.0;0.0;0.7777777777777778;0.0;3.8
2;Und das bedeutet, unseren kaputten Immobilienmarkt zu fixieren.;1.5;1.0555555555555556;1.6111111111111112;1.4444444444444444;4.0;62.5;2.5;37.5;62.5;573.75;18.76755;19.954300000000003;26.167;28.262400000000003;35.064322521535686;16.49;314.1;6.75;1.0;2.82842712474619;2.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;0.4;0.0;0.1;0.2;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.4;0.4;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.1;0.0;1.0;0.0;0.25;0.25;0.25;0.0;0.5;0.0;0.0;0.25;0.5;1.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;62.0;62.0;0.0;0.0;8.0;0.0;8.0;15.0;0.0;0.0;3.0;7.0;0.0;2.0;3.0;8.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;
